PID_79,HHID_79,core_sample,sample_wgts,month_born,year_born,live_with_mom_at_14,live_with_dad_at_14,single_mom_at_14,usborn,male,hispanic,black,AFQT_Adj,ROTTER,ROSENBERG,HGC_Age28,HGC_Age24,HGC_FATH79r,HGC_MOTH79r,real_earnings_1982,real_earnings_1983,real_earnings_1984,real_earnings_1985,real_earnings_1986,real_earnings_1987,real_earnings_1988,real_earnings_1989,real_earnings_1990,real_earnings_1991,real_earnings_1992,real_earnings_1993,real_earnings_1995,real_earnings_1997,real_earnings_1999,real_earnings_2001,real_earnings_2003,real_earnings_2005,real_earnings_2007,real_earnings_2009,real_earnings_2011,weeks_worked_1982,weeks_worked_1983,weeks_worked_1984,weeks_worked_1985,weeks_worked_1986,weeks_worked_1987,weeks_worked_1988,weeks_worked_1989,weeks_worked_1990,weeks_worked_1991,weeks_worked_1992,weeks_worked_1993,weeks_worked_1995,weeks_worked_1997,weeks_worked_1999,weeks_worked_2001,weeks_worked_2003,weeks_worked_2005,weeks_worked_2007,weeks_worked_2009,weeks_worked_2011,NORTH_EAST_79,NORTH_CENTRAL_79,SOUTH_79,WEST_79
5048,5048,1,577571,10,59,1,1,0,1,1,0,0,71.788002,5,578,14,14,11,11,20336.828,31745.1,45122.27,51676.84,75205.445,109411.9,123497.48,86167.289,68403.18,3201.9971,,32444.318,42924.41,45105.664,45155.652,43094.07,41478.043,,44170.27,41672.512,43623.027,46,50,52,52,52,52,52,52,45,23,34,52,30,52,52,52,52,,52,52,52,0,0,1,0
5049,5049,1,568210.69,2,59,1,1,0,1,0,0,0,66.827003,8,487,12,12,10,12,10168.414,11165.519,10493.552,14185.799,4178.0801,19195.07,18432.459,21981.451,,19211.982,,25653.646,17169.764,17661.857,36648.066,22162.666,0,0,0,0,0,41,47,37,45,52,52,52,52,52,52,52,44,52,52,52,12,0,0,0,0,0,0,0,1,0
5050,5049,1,478738.22,9,61,1,1,0,1,0,0,0,35.277,8,468,12,12,10,12,,,4197.4204,8106.1709,0,0,21565.979,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,5,45,2,32,52,27,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0
5051,5049,1,509346,2,64,1,1,0,1,1,0,0,69.975998,8,390,12,12,10,12,,,,,31832.992,38390.141,36864.918,35170.324,35035.777,35221.969,55951.645,57343.445,61524.988,57061.383,51045.523,59100.441,56884.176,75923.234,60997.039,66066.18,53317.031,,,,,50,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5052,5052,1,478738.22,2,61,1,1,0,1,0,0,0,73.876999,8,442,17,16,12,12,,12041.245,31270.783,34451.227,33822.555,47795.727,47924.395,49238.453,49550.598,47549.656,47714.32,49043.738,48647.664,50947.664,61516.398,61562.957,62809.609,,,,,,45,52,52,52,52,52,52,52,52,52,52,52,27,52,52,52,,,,,0,0,1,0
5053,5053,1,538151.06,8,62,1,1,0,1,0,0,0,18.631001,11,349,13,13,9,12,,,,16212.342,16712.32,19195.07,29491.936,,28362.295,30418.973,,,,,41883.504,49250.367,49773.652,66991.094,48376.961,0,,,,,46,52,52,52,,50,52,,,,,52,52,52,52,52,0,,0,0,1,0
5054,5054,1,516300.06,6,60,1,1,0,1,1,0,0,44.084,11,468,12,12,12,12,,32839.758,30011.557,27358.326,29843.43,36470.633,35021.672,22860.709,19353.096,15369.586,18650.549,14335.861,33194.875,34236.828,33114.145,38476.848,37922.781,37961.617,37860.23,38623.305,0,,52,52,51,52,49,48,52,52,52,52,43,49,52,52,48,7,52,40,38,52,0,0,1,0
5055,5054,1,114044,3,62,1,1,0,1,0,0,0,52.035,9,412,14,14,13,12,,,6296.1309,20265.428,28848.65,32631.619,31335.182,31653.291,43377.629,48029.957,46626.371,45271.141,68679.055,47551.152,39265.785,36937.773,53328.914,48010.281,62048.711,43705.32,56225.234,,,52,52,52,52,51,52,52,52,52,52,52,52,43,52,52,52,52,52,52,0,0,1,0
5056,5056,1,564678,3,61,1,1,0,1,1,0,0,48.464001,7,484,12,12,7,9,,13573.767,41042.379,42557.398,49739.051,0,0,61548.066,58392.961,62278.844,60458.863,58852.484,60094.172,57061.383,,,,,,,,,31,52,52,49,52,52,52,50,52,52,52,52,52,52,,,,,,,0,0,1,0
5057,5056,1,649651.31,8,64,1,1,0,1,0,0,0,85.602997,9,323,,12,7,9,,,,,,,,15826.646,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,0,0,1,0
5058,5058,1,512756,5,63,1,0,0,1,1,0,0,33.797001,9,472,,11,10,7,,,,,23874.744,,,,,19211.982,,24144.609,21462.205,19020.461,19632.893,35706.516,,,,,,,,,,52,,,,,52,52,52,52,52,52,52,,,,,,0,0,1,0
5059,5059,1,143063,8,60,1,1,0,1,0,0,1,34.205002,8,412,14,14,6,3,,1499.6824,4617.1626,0,5371.8174,7678.0283,22118.951,10551.097,8341.8516,8004.9927,15542.124,10563.267,7154.0684,0,0,0,0,0,841.33844,16262.444,0,,27,52,2,36,52,45,52,52,50,52,30,17,0,0,0,0,0,6,28,0,0,0,1,0
5060,5060,1,657311.25,6,57,1,0,0,1,0,0,0,17.528999,11,350,12,12,10,2,11298.238,19014.221,18888.393,19657.465,21686.227,18715.193,19354.082,19343.678,18352.074,18571.582,20231.184,19116.494,22893.018,23096.273,22250.611,20931.406,24886.826,27147.023,25240.154,28459.277,36837.223,52,52,52,52,52,52,52,52,52,50,52,52,52,52,52,52,47,52,52,52,52,0,0,1,0
5061,5061,1,622376.25,6,58,1,0,0,1,0,0,0,37.027,7,557,12,12,,9,0,131.35904,81849.703,0,0,3839.0142,5529.7378,0,1835.2074,320.19971,0,7545.1904,14308.137,9510.2305,,0,0,0,315.50192,12196.833,0,0,15,1,0,0,42,50,52,52,29,20,19,52,25,,0,0,0,6,22,0,0,0,1,0
5062,5062,1,605264.5,4,64,1,0,1,1,0,0,0,77.170998,9,479,13,13,12,12,,,,,30241.344,29527.777,29491.936,31653.291,41709.258,32019.971,30268.287,31298.959,34339.527,37361.621,0,40232.625,38752.344,27912.955,34705.211,35065.895,,,,,,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,,0,0,1,0
5063,5063,1,501382.53,9,62,1,1,0,1,0,0,0,38.647999,11,518,12,12,12,12,,,,,2387.4744,,14745.968,15826.646,3336.7407,2401.4978,,4527.1143,5723.2544,11683.997,11779.736,13543.851,11850.869,13398.218,23136.809,15246.041,11632.807,,,,47,35,52,52,27,10,46,52,40,52,52,52,52,52,52,52,52,52,0,0,1,0
5064,5063,1,520805.38,2,60,1,1,0,1,0,0,0,54.657001,13,647,9,9,12,12,20336.828,6567.9517,0,0,0,0,3317.8428,21102.193,20020.443,2881.7974,,11818.786,12877.323,5706.1382,11020.598,11450.71,11418.313,11463.292,12620.077,11180.431,11632.807,52,36,1,0,0,28,52,41,39,42,49,44,25,21,40,52,52,52,52,52,52,0,0,1,0
5065,5065,1,612401.94,11,57,1,1,0,1,0,0,0,65.361,6,555,16,16,14,12,33894.715,34481.746,33579.363,34451.227,35414.203,37238.438,25805.443,28136.258,29863.828,32019.971,31084.248,0,0,0,0,0,0,0,0,0,0,52,52,52,52,52,52,38,52,52,52,52,12,0,0,0,0,0,0,0,0,0,0,0,1,0
5066,5066,1,520835.28,11,63,1,1,0,1,0,0,0,68.792,7,579,17,16,12,12,,,,,15916.496,,29491.936,31653.291,31198.525,5603.4946,18650.549,18108.457,20031.391,16303.252,52354.383,15760.117,14813.587,22330.363,23136.809,21547.738,20357.412,,,,,52,,52,44,47,52,31,52,52,52,52,52,51,52,41,52,41,0,0,1,0
5067,5067,1,419088,9,62,1,1,0,1,1,0,0,68.316002,12,557,16,16,14,12,,,,790.35168,36806.898,67182.75,73729.836,,91760.367,56034.949,80819.047,108650.74,103018.59,129067.41,133503.67,114507.1,116138.52,129516.11,118839.05,127558.55,135716.08,,,,4,41,52,52,,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5068,5068,1,572956,9,58,0,0,0,1,1,0,0,.85100001,9,435,7,7,,3,0,17514.539,16789.682,19556.137,23874.744,30712.113,38708.164,42204.387,40040.887,38423.965,40409.523,42253.066,42924.41,40758.129,41883.504,50481.625,49773.652,26796.436,0,0,,0,49,51,52,52,52,52,52,52,52,52,52,52,52,42,52,52,36,49,0,,0,0,1,0
5069,5068,1,501382.53,1,62,0,0,0,1,0,0,0,20.709,8,413,7,7,,8,,,8394.8408,2127.8699,3979.124,1151.7042,1474.5968,14068.129,10010.222,22413.979,12433.699,21126.533,5723.2544,14129.485,20941.752,12312.592,,51359.836,24062.279,24393.666,6785.8042,,,46,7,9,2,5,49,31,44,22,0,22,47,8,34,,52,49,41,52,0,0,1,0
5070,5070,1,156934,12,62,1,1,0,1,1,0,1,28.625,12,601,9,9,11,10,,,,20265.428,31832.992,28792.605,18432.459,0,28362.295,11206.989,0,,,,5235.438,64025.477,315153.72,111651.82,157750.97,5082.0137,96940.063,,,,35,52,52,52,52,52,52,52,,,,52,52,52,52,52,26,52,0,0,1,0
5071,5071,1,167120,1,58,1,0,1,1,0,0,1,21.379,10,339,12,12,12,12,3615.4363,2189.3174,839.48413,6079.6284,1989.562,1535.6056,368.6492,0,3336.7407,3201.9971,1554.2124,,21462.205,20379.064,0,0,0,0,0,0,0,9,11,15,33,51,24,27,0,15,35,9,,41,52,0,0,0,0,0,0,0,0,0,1,0
5072,5072,1,240168,11,57,1,1,0,1,1,0,1,25.926001,9,499,12,12,3,7,3389.4714,0,0,1215.9257,4575.9927,1535.6056,12902.722,14947.387,,4802.9956,,,,,,13543.851,16591.217,0,0,0,0,11,0,0,6,8,18,52,52,52,52,31,3,52,39,0,0,0,0,0,0,0,0,0,1,0
5073,5073,1,157940,7,63,1,1,0,1,1,0,1,23.158001,10,301,15,15,0,10,,,,,0,12476.796,13824.345,15826.646,21188.303,20812.98,21448.131,22635.57,25754.646,24454.879,39265.785,43094.07,55699.086,41311.172,99908.945,106722.29,87246.055,,,,,0,20,52,50,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5074,5074,1,155245,8,57,0,0,0,1,0,0,1,24.969,11,375,14,14,,,18800.27,19703.855,19518.006,19860.119,19895.621,21498.479,11059.476,4396.2905,7507.6665,16009.985,18650.549,13581.343,12161.916,25813.482,27486.051,24625.184,21331.564,27912.955,29446.846,35574.098,35867.82,52,52,49,52,52,52,52,52,52,52,52,52,38,52,52,44,52,52,52,49,52,0,0,1,0
5075,5075,1,240168,3,57,1,0,1,1,1,0,1,14.171,6,562,11,11,,10,27115.771,1313.5903,0,,0,28792.605,22118.951,0,0,0,0,0,,32606.504,11125.306,18468.887,0,84855.383,48376.961,0,6785.8042,52,4,4,,0,37,52,52,52,52,43,45,52,52,52,52,52,52,52,51,52,0,0,1,0
5076,5076,1,167120,9,58,1,1,0,1,0,0,1,13.289,12,472,13,13,11,12,19207.006,21166.32,24882.309,23609.223,25864.307,25913.346,25805.443,24619.227,26693.926,25916.965,30540.273,28671.723,37201.156,31247.9,0,40631.555,39107.871,40194.656,38911.902,30492.082,24235.016,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5077,5076,1,127735,9,60,1,1,0,1,0,0,1,1.931,9,388,10,10,11,12,,17514.539,20987.104,22879.668,636.65985,23034.084,18432.459,17585.162,15349.007,14889.286,15075.86,15090.381,16485.834,17569.471,18978.463,800.31848,14813.587,16747.773,12620.077,18295.25,14541.009,,52,52,52,12,37,52,52,52,52,50,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5078,5076,1,156934,7,62,1,1,0,1,1,0,1,33.386002,8,602,11,11,12,12,,,,22291.971,19895.621,24953.592,25805.443,24619.227,25025.555,25615.977,27975.822,,27185.459,27172.088,28794.91,28318.961,29627.174,27912.955,26291.826,0,0,,,,52,52,52,52,52,52,52,52,,52,52,52,52,52,52,0,0,0,0,0,1,0
5079,5079,1,176361,3,58,1,0,1,1,1,0,1,9.79,11,412,12,12,,10,,10946.586,12592.262,2431.8513,11937.372,19962.873,20275.705,14068.129,0,0,0,18108.457,0,32606.504,34030.348,19700.146,0,13398.218,21033.461,36590.5,,46,52,36,25,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5080,5080,1,176361,9,58,1,1,0,1,1,0,1,4.3790002,9,474,12,12,,8,19207.006,10946.586,25184.523,16212.342,0,34551.125,49767.641,43962.902,41709.258,33620.969,41186.629,40744.027,57232.547,13586.044,52354.383,46787.848,17776.305,0,0,0,0,49,32,49,29,0,34,52,52,52,52,52,52,52,52,52,52,43,0,0,0,0,0,0,1,0
5081,5080,1,138146,3,59,1,1,0,1,0,0,1,2.2119999,12,336,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0
5082,5082,1,530073,9,63,1,1,0,1,1,0,0,3.2490001,11,312,12,12,8,10,,,,,15916.496,13436.549,14745.968,5275.5483,3336.7407,9605.9912,7771.062,4527.1143,4292.4409,12227.439,0,0,0,0,0,0,0,,,,,52,52,52,44,10,40,20,18,52,41,0,0,0,0,0,0,0,0,0,1,0
5083,5083,1,193116,1,60,1,1,0,1,1,0,1,,6,605,12,12,10,11,33894.715,,,,0,47987.676,38708.164,40445.871,41709.258,43226.961,41963.734,42253.066,,39399.527,,,,,,,,52,52,52,,52,52,52,52,52,52,52,52,,52,,,,,,,,0,0,1,0
5084,5083,1,169689,1,64,1,1,0,1,0,0,1,,13,412,12,12,10,11,,,,,8754.0732,7678.0283,11981.099,8792.5811,11678.592,14408.986,13987.911,22635.57,,20379.064,37956.926,6156.2959,14221.044,13398.218,1262.0077,508.20139,775.52045,,,,,52,52,52,52,52,49,52,52,52,52,21,52,52,52,48,46,43,0,0,1,0
5085,5085,1,137180,8,62,1,1,0,1,0,0,1,9.1280003,9,333,12,12,10,12,,,,20265.428,,,0,,,17290.783,18650.549,,18600.578,18717.492,15706.314,12312.592,16591.217,10718.574,,0,,,,,52,52,52,51,52,52,52,52,52,52,52,52,52,52,52,43,0,,0,0,1,0
5086,5086,1,278073,3,57,1,1,0,1,1,0,1,4.336,11,382,12,12,,11,813.47314,0,4398.897,8106.1709,0,0,0,0,0,0,0,0,0,0,,,,,,,,12,1,21,43,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0
5087,5086,1,179239,10,61,1,0,1,1,1,0,1,8.3739996,9,467,12,12,,11,,,5246.7759,81061.711,19895.621,19195.07,1843.246,10551.097,13346.963,,0,0,5723.2544,,26177.191,18468.887,14221.044,11165.182,7361.7114,,0,,,23,15,52,52,44,52,27,36,7,0,9,,52,17,43,52,52,,0,0,0,1,0
5088,5088,1,159949,10,59,1,1,0,1,0,0,1,6.402,6,493,12,12,7,11,36154.363,24082.49,12592.262,10132.714,19895.621,21690.43,35021.672,24443.375,16683.703,29618.473,29374.615,27162.686,27042.379,32606.504,19632.893,19700.146,0,0,0,0,0,52,52,31,36,52,49,52,49,52,52,51,51,50,43,52,52,0,0,0,0,0,0,0,1,0
5089,5089,1,137180,12,62,1,0,1,1,0,0,1,2.6099999,10,366,11,11,,9,,,,2634.5056,3999.0198,5758.521,6156.4414,26377.742,4170.9258,0,0,0,1287.7323,,13088.596,17237.629,0,,13251.081,0,5816.4033,,,,4,32,17,50,24,44,0,0,0,2,31,52,52,26,0,42,52,52,0,0,1,0
5090,5089,1,169689,11,64,1,0,1,1,0,0,1,9.2539997,11,373,,12,,9,,,,,,,,,,,,,,0,34030.348,,,,,27442.875,6494.9839,,,,,,,,,,,,,,52,52,,,,,52,9,0,0,1,0
5091,5091,1,638048.69,4,64,1,1,0,1,0,0,0,72.250999,6,436,17,16,16,12,,,,,7958.248,14396.303,27648.689,30949.885,30864.852,30386.951,31084.248,0,34339.527,47890.805,60207.539,64025.477,59965.398,62971.625,62048.711,63525.172,62041.637,,,,,26,38,52,52,52,52,52,18,52,52,52,52,52,52,52,52,52,0,0,1,0
5092,5092,1,554594,10,61,1,1,0,1,1,0,0,54.687,10,564,15,15,12,12,,,0,0,11937.372,38390.141,29491.936,0,,0,0,,,0,,,,,,,,,,1,39,28,32,52,52,52,52,52,52,52,52,52,52,52,52,52,0,52,0,0,1,0
5093,5092,1,503600,4,63,1,1,0,1,1,0,0,76.759003,4,647,16,16,12,12,,,,0,2984.343,61424.227,46081.148,31653.291,53387.852,84852.922,73047.984,78469.977,74402.313,116839.98,,,150506.05,,0,30492.082,,,,,0,40,52,52,52,52,52,52,52,52,52,,,52,,52,52,,0,0,1,0
5094,5094,1,603991,12,58,1,0,1,1,1,0,0,22.028999,10,478,13,13,12,12,11298.238,2189.3174,2098.7102,729.55542,5968.686,0,14745.968,2989.4775,11760.343,,,6036.1523,,5434.4175,6544.2979,11081.333,12324.904,11165.182,5258.3652,8131.2222,11632.807,5,47,49,37,43,52,52,52,52,52,52,52,52,52,31,39,52,52,52,52,52,0,0,1,0
5095,5095,1,503600,9,63,1,1,0,1,1,0,0,73.750999,8,467,18,16,14,10,,,,,0,17275.563,22118.951,35170.324,30030.666,19211.982,21758.973,21881.053,20031.391,32606.504,44501.223,18468.887,17776.305,22330.363,26291.826,20328.055,29082.018,,,,,15,17,52,52,51,52,52,52,52,52,52,52,52,0,52,52,52,0,0,1,0
5096,5095,1,549046.38,3,63,1,1,0,1,0,0,0,73.406998,8,505,18,18,15,10,,,,9737.5381,7958.248,13436.549,0,7034.0645,13346.963,12807.988,12433.699,5432.5371,4578.6035,13586.044,18324.033,35706.516,23701.738,33495.547,36808.559,39538.066,,,,,52,52,50,35,0,50,52,52,25,20,52,52,52,52,52,52,49,52,0,0,1,0
5097,5097,1,554594,7,61,1,1,0,1,1,0,0,47.006001,6,594,12,12,12,12,,,24135.168,30398.141,45759.926,51826.691,46081.148,45721.418,48382.738,44827.957,62168.496,81488.055,88710.445,95102.305,117797.36,156369.92,106657.83,132865.66,131459.14,132132.36,0,,,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,1,0
5098,5098,1,611260.81,4,58,1,1,0,1,0,0,0,31.965,8,521,14,14,12,12,22596.477,17514.539,19937.748,16212.342,25864.307,28792.605,30413.559,22860.709,30864.852,28817.973,12433.699,0,0,0,0,0,0,0,0,0,,52,50,51,45,52,52,52,52,52,40,19,0,0,0,0,0,0,0,0,0,,0,0,1,0
5099,5099,1,549046.38,12,63,1,1,0,0,0,0,0,97.610001,13,522,16,16,12,13,,,,,4774.9487,24537.059,27648.689,33411.805,46714.367,44827.957,42470.406,57343.445,57232.547,54344.176,67406.266,615.62958,13272.974,44660.727,57842.02,71148.195,74643.844,,,,,24,52,50,52,52,45,52,52,52,52,52,22,44,52,51,48,52,0,0,1,0
5100,5100,1,490430.59,1,61,1,1,0,1,0,0,0,69.693001,8,522,12,12,14,16,,6567.9517,8890.1367,6079.6284,4599.8677,21114.578,23962.197,28136.258,28362.295,0,0,0,0,0,0,11696.962,19578.822,23446.881,22085.135,23377.264,10052.685,,39,52,40,12,52,52,52,52,8,0,0,0,0,0,32,52,52,52,51,0,0,0,1,0
5101,5101,1,582087,5,59,1,0,1,1,0,0,0,57.477001,9,569,15,14,13,12,19362.92,26206.127,23085.813,2837.1599,23874.744,34935.027,36422.539,34748.277,58392.961,41625.961,40409.523,58097.965,,,,0,12443.413,12281.7,25240.154,27442.875,27143.217,52,52,43,41,43,52,52,52,52,52,52,52,,,,14,44,52,48,43,52,0,0,1,0
5102,5101,1,542959,8,61,1,0,1,1,1,0,0,48.967999,9,426,14,14,16,16,,,43168.371,41544.125,37005.855,35318.93,22118.951,43962.902,113449.18,68842.938,82994.945,69415.75,69394.461,84233.469,83767.008,137901.03,16591.217,36845.102,38911.902,45026.641,0,,,52,52,52,48,41,52,52,52,52,52,42,51,11,52,20,52,52,52,0,0,0,1,0
5103,5103,1,517452.47,4,62,0,1,0,1,0,0,0,48.183998,10,448,12,12,12,12,,,21826.588,1823.8884,1591.6497,6718.2744,0,1758.5161,0,320.19971,,,22893.018,26628.645,27486.051,20931.406,9480.6953,,0,,1938.8011,,,52,52,11,16,0,11,21,14,52,52,52,52,52,52,35,,0,,52,0,0,1,0
5104,5103,1,537528.19,5,63,0,1,0,1,0,0,0,73.978996,10,427,14,13,12,12,,,,14591.107,20890.402,19195.07,22856.25,24619.227,20020.443,2401.4978,15542.124,24144.609,25754.646,25813.482,26177.191,33490.25,42189.094,,35756.883,43705.32,,,,,50,45,52,52,52,46,21,27,52,52,52,52,52,52,,52,52,,0,0,1,0
5105,5105,1,632028.88,9,57,1,1,0,1,0,0,0,18.761,5,435,12,12,12,12,0,0,0,4053.0854,0,0,0,0,0,0,932.52747,0,0,,0,,26071.912,,,,,12,0,0,12,0,0,0,0,0,0,5,21,0,9,0,,52,,,,,0,0,1,0
5106,5106,1,493035,11,63,1,1,0,1,1,0,0,23.450001,8,501,12,12,11,12,,,,,51728.613,53746.195,88475.805,42204.387,71739.922,,,54325.371,50078.477,81516.258,259311.25,290577.16,130359.56,133982.19,115684.04,76230.211,96940.063,,,,,52,52,52,52,52,46,32,52,46,52,52,52,52,52,52,52,52,0,0,1,0
5107,5107,1,517452.47,2,62,1,1,0,1,0,0,0,89.380997,4,606,14,14,16,16,,,3357.9365,3242.4685,35812.117,19195.07,31335.182,36928.84,41709.258,40024.965,13987.911,0,200916.28,221667.17,132194.81,290577.16,315153.72,312419.66,323729.16,317446.97,168675.7,,,23,3,52,46,52,41,52,52,38,0,52,52,52,52,52,52,52,52,52,0,0,1,0
5108,5107,1,632028.88,8,57,1,1,0,1,0,0,0,98.644997,7,457,16,16,16,16,13557.886,10946.586,7555.3569,0,0,8637.7813,9216.2295,10551.097,10010.222,10406.49,10879.486,10563.267,22893.018,34780.273,45810.086,44325.332,47403.477,36845.102,49428.637,56918.555,54286.434,52,52,52,11,0,20,39,46,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,1,0
5109,5109,1,432520,3,62,1,1,0,1,1,0,0,24.065001,8,524,,12,12,12,,,9444.1963,4053.0854,6963.4673,,,,,19211.982,21758.973,33198.836,37201.156,28530.691,47118.945,39400.293,,,36808.559,22360.861,0,,,25,52,52,,,,,52,29,38,52,52,52,52,,,0,0,0,0,0,1,0
5110,5109,1,624663.88,1,64,1,1,0,1,0,0,0,33.162998,7,534,12,12,12,12,,,,,3581.2117,0,18432.459,14068.129,0,12807.988,12433.699,10563.267,14308.137,4075.813,0,,,,,,,,,,,29,0,47,45,25,47,34,32,36,23,0,,,,,,,0,0,1,0
5111,5111,1,490430.59,10,61,1,1,0,1,0,0,0,88,9,460,12,12,12,12,,,14690.972,13172.528,8236.7871,10749.239,2654.2742,,6673.4814,,,,,,,,,,,,,,,52,37,22,32,14,,39,,,,,,,,,,,,,0,0,1,0
5112,5112,1,493035,3,63,1,1,0,1,1,0,0,76.672997,8,,,,12,12,,,,,,14396.303,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,0,0,1,0
5113,5113,1,537497.19,1,60,1,1,0,1,0,0,0,65.262001,5,533,12,12,12,12,20336.828,20141.719,23505.555,21076.045,23874.744,24953.592,25805.443,24619.227,15015.333,24014.979,31084.248,27162.686,28616.273,29889.297,40574.645,,,,60997.039,60984.164,61072.238,52,52,52,52,52,52,52,52,29,52,52,45,52,52,52,,,,52,52,48,0,0,1,0
5114,5113,1,517452.47,2,62,1,1,0,1,0,0,0,85.473,8,444,14,14,12,12,,,33369.492,30398.141,31832.992,30712.113,18432.459,26377.742,23357.184,22413.979,9325.2744,22635.57,,19020.461,18324.033,,,,,,,,,52,52,52,45,28,52,48,51,43,44,41,52,52,,,,,,,0,0,1,0
5115,5115,1,598438,8,58,1,1,0,1,0,0,0,46.560001,10,490,12,12,7,6,21963.775,21455.309,22036.459,23913.205,26660.131,28792.605,27034.889,21102.193,10010.222,960.59912,12433.699,15090.381,22177.611,24454.879,32721.488,30781.479,30812.262,30592.598,26081.492,23580.545,29191.561,52,52,40,52,52,52,52,24,52,7,43,52,52,52,52,52,52,52,52,0,52,0,0,1,0
5116,5116,1,492788,4,60,1,1,0,1,1,0,0,6.5370002,7,435,10,10,12,12,,,41974.207,50663.57,,,,49238.453,50051.109,48029.957,43517.945,42253.066,35770.34,,,,,,,,,,,52,52,,,,52,52,52,52,52,52,,,,,,,,,0,0,1,0
5117,5116,1,582087,8,59,1,0,1,1,0,0,0,28.392,8,382,10,10,,12,0,0,0,0,0,0,5529.7378,26377.742,16683.703,0,3263.8459,603.61523,0,0,39265.785,0,0,446.60727,5468.7002,7114.8193,9209.3057,18,0,0,0,0,0,35,50,51,13,28,36,0,0,0,0,0,9,52,52,52,0,0,1,0
5118,5118,1,226107,1,59,1,0,0,1,1,0,1,17.209999,8,454,12,12,,9,0,0,1469.0972,1621.2343,0,0,31335.182,35434.102,41709.258,,,,,,,,,,,,,0,0,18,26,13,0,51,52,52,,,,,,,,,,,,,,,,
5119,5119,1,192947,4,58,1,1,0,1,0,0,1,10.923,9,482,14,14,11,12,,,13851.488,,,11517.042,12902.722,14068.129,15015.333,,,24144.609,,,85075.867,27087.701,3555.261,5582.5908,2103.3462,6098.4165,387.76022,52,52,52,52,52,52,52,46,52,52,52,52,52,52,52,44,38,52,36,43,52,0,0,1,0
5120,5120,1,143592,4,57,1,1,0,1,0,0,0,80.559998,7,,15,13,12,12,2637.0088,2627.1807,5185.9131,8511.4795,39791.242,38255.773,45067.363,46804.664,45046,39864.863,62323.918,62625.078,,,,,,,,,,27,50,31,30,52,52,52,52,52,52,52,52,,,,,,,,,,0,0,1,0
5121,5121,1,611020.44,7,58,1,1,0,1,0,0,0,63.137001,11,,12,12,12,13,18077.182,26271.807,25184.523,36477.77,33822.555,40309.648,35943.297,36928.84,43377.629,56034.949,49734.797,48289.219,47216.852,46192.547,49736.664,46787.848,47403.477,44660.727,45937.082,19311.652,0,44,50,52,52,52,52,45,37,15,52,52,52,52,52,52,52,52,52,51,1,0,0,0,1,0
5122,5122,1,604117,3,59,1,0,0,1,1,0,0,15.69,10,448,12,12,,6,54231.543,50354.297,69257.438,56743.195,56901.473,47987.676,57140.625,58031.031,61729.703,52832.953,52843.223,51307.293,74402.313,61137.195,71987.273,55406.664,45033.305,42427.691,36808.559,28459.277,,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,12,,0,0,1,0
5123,5123,1,548798.5,4,60,1,0,0,1,0,0,0,38.716999,9,506,12,12,,9,5649.1191,2189.3174,5246.7759,10132.714,9947.8105,3839.0142,6451.3608,11430.354,11678.592,8004.9927,5906.0073,7545.1904,,8151.626,19632.893,,33182.434,35728.582,21874.801,24393.666,35867.82,33,51,25,51,41,27,19,52,52,47,52,47,52,52,52,52,30,51,50,52,50,0,0,1,0
5124,5124,1,674809.81,4,59,1,1,0,1,0,0,0,89.720001,11,526,16,14,12,12,26211.912,29336.852,23509.752,5856.7085,11738.416,9405.585,20275.705,31711.322,33367.406,35221.969,37301.098,39234.988,30047.086,31247.9,35339.207,38169.035,47600.203,44660.727,54687,57426.758,65919.242,52,52,46,52,52,34,49,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,1
5125,5125,1,732708.63,3,57,1,1,0,1,0,0,0,77.314003,13,411,14,14,15,8,0,0,0,0,0,0,0,703.40643,0,0,0,0,0,0,0,1846.8888,4740.3477,3349.5544,2313.6807,4260.7603,3392.9021,0,0,0,48,52,52,49,7,37,52,52,52,52,52,0,52,52,52,52,52,52,0,0,0,1
